360.000	40.000
380.000	40.000
400.000	40.000
420.000	40.000
440.000	40.000
460.000	40.000
480.000	40.000
500.000	40.000
520.000	40.000
540.000	40.000
560.000	40.000
580.000	40.000
600.000	40.000
620.000	40.000
640.000	40.000
660.000	40.000
680.000	40.000
700.000	40.000
720.000	40.000
740.000	40.000
760.000	40.000
780.000	40.000
800.000	40.000
820.000	40.000
840.000	40.000
860.000	40.000
880.000	40.000
900.000	40.000
920.000	40.000
940.000	40.000
960.000	40.000
1000.000	460.000
2000.000	460.000
3000.000	460.000
4000.000	460.000
5000.000	460.000
6000.000	460.000
7000.000	460.000
8000.000	460.000
