800.000	460.000
820.000	460.000
840.000	460.000
860.000	460.000
880.000	460.000
900.000	460.000
920.000	460.000
940.000	460.000
960.000	460.000
980.000	460.000
1000.000	460.000
1020.000	460.000
1040.000	460.000
1060.000	460.000
1080.000	460.000
1100.000	460.000
1120.000	460.000
1140.000	460.000
1160.000	460.000
1180.000	460.000
1200.000	460.000
1220.000	460.000
1240.000	460.000
1260.000	460.000
1280.000	460.000
1300.000	460.000
1320.000	460.000
1340.000	460.000
1360.000	460.000
1380.000	460.000
1400.000	460.000
1420.000	460.000
1440.000	460.000
1460.000	460.000
1480.000	460.000
1500.000	460.000
1520.000	460.000
1540.000	460.000
1560.000	460.000
1580.000	460.000
1600.000	460.000
1620.000	460.000
1640.000	460.000
1660.000	460.000
1680.000	460.000
1700.000	460.000
1720.000	460.000
1740.000	460.000
1760.000	460.000
1780.000	460.000
1800.000	460.000
1820.000	460.000
1840.000	460.000
1860.000	460.000
1880.000	460.000
1900.000	460.000
1920.000	460.000
1940.000	460.000
1960.000	460.000
1980.000	460.000
2000.000	460.000
2020.000	460.000
2040.000	460.000
2060.000	460.000
2080.000	460.000
2100.000	460.000
2120.000	460.000
2140.000	460.000
2160.000	460.000
2180.000	460.000
2200.000	460.000
2220.000	460.000
2240.000	460.000
2260.000	460.000
2280.000	460.000
2300.000	460.000
2320.000	460.000
2340.000	460.000
2360.000	460.000
2380.000	460.000
2400.000	460.000
2420.000	460.000
2440.000	460.000
2460.000	460.000
2480.000	460.000
2500.000	460.000
2520.000	460.000
2540.000	460.000
2560.000	460.000
2580.000	460.000
2600.000	460.000
2620.000	460.000
2640.000	460.000
2660.000	460.000
2680.000	460.000
2700.000	460.000
2720.000	460.000
2740.000	460.000
2760.000	460.000
2780.000	460.000
2800.000	460.000
2820.000	460.000
2840.000	460.000
2860.000	460.000
2880.000	460.000
2900.000	460.000
2920.000	460.000
2940.000	460.000
2960.000	460.000
2980.000	460.000
3000.000	460.000
3020.000	460.000
3040.000	460.000
3060.000	460.000
3080.000	460.000
3100.000	460.000
3120.000	460.000
3140.000	460.000
3160.000	460.000
3180.000	460.000
3200.000	460.000
3220.000	460.000
3240.000	460.000
3260.000	460.000
3280.000	460.000
3300.000	460.000
3320.000	460.000
3340.000	460.000
3360.000	460.000
3380.000	460.000
3400.000	460.000
3420.000	460.000
3440.000	460.000
3460.000	460.000
3480.000	460.000
3500.000	460.000
3520.000	460.000
3540.000	460.000
3560.000	460.000
3580.000	460.000
3600.000	460.000
3620.000	460.000
3640.000	460.000
3660.000	460.000
3680.000	460.000
3700.000	460.000
3720.000	460.000
3740.000	460.000
3760.000	460.000
3780.000	460.000
3800.000	460.000
3820.000	460.000
3840.000	460.000
3860.000	460.000
3880.000	460.000
3900.000	460.000
3920.000	460.000
3940.000	460.000
3960.000	460.000
3980.000	460.000
4000.000	460.000
4020.000	460.000
4040.000	460.000
4060.000	460.000
4080.000	460.000
4100.000	460.000
4120.000	460.000
4140.000	460.000
4160.000	460.000
4180.000	460.000
4200.000	460.000
4220.000	460.000
4240.000	460.000
4260.000	460.000
4280.000	460.000
4300.000	460.000
4320.000	460.000
4340.000	460.000
4360.000	460.000
4380.000	460.000
4400.000	460.000
4420.000	460.000
4440.000	460.000
4460.000	460.000
4480.000	460.000
4500.000	460.000
4520.000	460.000
4540.000	460.000
4560.000	460.000
4580.000	460.000
4600.000	460.000
4620.000	460.000
4640.000	460.000
4660.000	460.000
4680.000	460.000
4700.000	460.000
4720.000	460.000
4740.000	460.000
4760.000	460.000
4780.000	460.000
4800.000	460.000
4820.000	460.000
4840.000	460.000
4860.000	460.000
4880.000	460.000
4900.000	460.000
4920.000	460.000
4940.000	460.000
4960.000	460.000
4980.000	460.000
5000.000	460.000
5020.000	460.000
5040.000	460.000
5060.000	460.000
5080.000	460.000
5100.000	460.000
5120.000	460.000
5140.000	460.000
5160.000	460.000
5180.000	460.000
5200.000	460.000
5220.000	460.000
5240.000	460.000
5260.000	460.000
5280.000	460.000
5300.000	460.000
5320.000	460.000
5340.000	460.000
5360.000	460.000
5380.000	460.000
5400.000	460.000
5420.000	460.000
5440.000	460.000
5460.000	460.000
5480.000	460.000
5500.000	460.000
5520.000	460.000
5540.000	460.000
5560.000	460.000
5580.000	460.000
5600.000	460.000
5620.000	460.000
5640.000	460.000
5660.000	460.000
5680.000	460.000
5700.000	460.000
5720.000	460.000
5740.000	460.000
5760.000	460.000
5780.000	460.000
5800.000	460.000
5820.000	460.000
5840.000	460.000
5860.000	460.000
5880.000	460.000
5900.000	460.000
5920.000	460.000
5940.000	460.000
5960.000	460.000
5980.000	460.000
6000.000	460.000
6020.000	460.000
6040.000	460.000
6060.000	460.000
6080.000	460.000
6100.000	460.000
6120.000	460.000
6140.000	460.000
6160.000	460.000
6180.000	460.000
6200.000	460.000
6220.000	460.000
6240.000	460.000
6260.000	460.000
6280.000	460.000
6300.000	460.000
6320.000	460.000
6340.000	460.000
6360.000	460.000
6380.000	460.000
6400.000	460.000
6420.000	460.000
6440.000	460.000
6460.000	460.000
6480.000	460.000
6500.000	460.000
6520.000	460.000
6540.000	460.000
6560.000	460.000
6580.000	460.000
6600.000	460.000
6620.000	460.000
6640.000	460.000
6660.000	460.000
6680.000	460.000
6700.000	460.000
6720.000	460.000
6740.000	460.000
6760.000	460.000
6780.000	460.000
6800.000	460.000
6820.000	460.000
6840.000	460.000
6860.000	460.000
6880.000	460.000
6900.000	460.000
6920.000	460.000
6940.000	460.000
6960.000	460.000
6980.000	460.000
7000.000	460.000
7020.000	460.000
7040.000	460.000
7060.000	460.000
7080.000	460.000
7100.000	460.000
7120.000	460.000
7140.000	460.000
7160.000	460.000
7180.000	460.000
7200.000	460.000
7220.000	460.000
7240.000	460.000
7260.000	460.000
7280.000	460.000
7300.000	460.000
7320.000	460.000
7340.000	460.000
7360.000	460.000
7380.000	460.000
7400.000	460.000
7420.000	460.000
7440.000	460.000
7460.000	460.000
7480.000	460.000
7500.000	460.000
7520.000	460.000
7540.000	460.000
7560.000	460.000
7580.000	460.000
7600.000	460.000
7620.000	460.000
7640.000	460.000
7660.000	460.000
7680.000	460.000
7700.000	460.000
7720.000	460.000
7740.000	460.000
7760.000	460.000
7780.000	460.000
7800.000	460.000
7820.000	460.000
7840.000	460.000
7860.000	460.000
7880.000	460.000
7900.000	460.000
7920.000	460.000
7940.000	460.000
7960.000	460.000
7980.000	460.000
8000.000	460.000
8020.000	460.000
8040.000	460.000
8060.000	460.000
8080.000	460.000
8100.000	460.000
8120.000	460.000
8140.000	460.000
8160.000	460.000
8180.000	460.000
8200.000	460.000
8220.000	460.000
8240.000	460.000
